"","id","age","workclass","fnlwgt","education","education.num","marital.status","occupation","relationship","race","sex","hours.per.week","native.country","salary","age_cat"
"26020",26020,25,"Private",51498,"12th",8,"Not-Married","Service","Other-relative","White","Male",40," United-States",0,"cat_2"
"26021",26021,47,"Private",220124,"HS-grad",9,"Not-Married","Blue-Collar","Not-in-family","White","Male",40," United-States",0,"cat_4"
"26022",26022,39,"Private",188503,"Bachelors",13,"Married","White-Collar","Wife","White","Female",60," United-States",1,"cat_3"
"26023",26023,44,"Private",113324,"HS-grad",9,"Married","Blue-Collar","Husband","White","Male",40," United-States",0,"cat_3"
"26024",26024,46,"Private",208872,"Assoc-voc",11,"Married","Professional","Husband","White","Male",40," United-States",1,"cat_4"
"26025",26025,38,"Self-Employed",34180,"Some-college",10,"Married","Blue-Collar","Husband","White","Male",35," United-States",0,"cat_3"
"26026",26026,23,"Private",292023,"HS-grad",9,"Not-Married","Blue-Collar","Own-child","White","Male",30," United-States",0,"cat_2"
"26027",26027,34,"Private",141118,"Bachelors",13,"Not-Married","Professional","Not-in-family","White","Female",35," United-States",0,"cat_2"
"26028",26028,33,"Private",348592,"HS-grad",9,"Not-Married","Blue-Collar","Not-in-family","White","Male",40," United-States",1,"cat_2"
"26029",26029,38,"Private",185203,"HS-grad",9,"Widowed","Service","Unmarried","White","Female",20," United-States",0,"cat_3"
"26030",26030,52,"Self-Employed",165278,"Assoc-voc",11,"Married","White-Collar","Husband","White","Male",40," United-States",0,"cat_4"
"26031",26031,50,"Private",116933,"HS-grad",9,"Not-Married","Sales","Not-in-family","White","Female",33," United-States",0,"cat_4"
"26032",26032,38,"Private",237608,"Bachelors",13,"Not-Married","Sales","Not-in-family","White","Female",45," United-States",1,"cat_3"
"26033",26033,35,"Private",84787,"Bachelors",13,"Married","Service","Husband","White","Male",40," United-States",0,"cat_3"
"26034",26034,67,"Self-Employed",217892,"Doctorate",16,"Married","Professional","Husband","White","Male",35," United-States",1,"cat_5"
"26035",26035,60,"Private",325971,"HS-grad",9,"Married","Blue-Collar","Husband","White","Male",40," United-States",1,"cat_4"
"26036",26036,44,"Private",206878,"HS-grad",9,"Not-Married","Sales","Other-relative","White","Female",15," United-States",0,"cat_3"
"26037",26037,38,"Self-Employed",127772,"HS-grad",9,"Not-Married","Blue-Collar","Own-child","White","Male",50," United-States",0,"cat_3"
"26038",26038,29,"Private",208577,"HS-grad",9,"Married","Professional","Husband","White","Male",40," United-States",1,"cat_2"
"26039",26039,65,"Private",344152,"Masters",14,"Married","Professional","Husband","White","Male",50," United-States",1,"cat_4"
"26040",26040,33,"Private",40681,"Assoc-acdm",12,"Not-Married","Admin","Not-in-family","White","Female",40," United-States",0,"cat_2"
"26042",26042,18,"Private",280603,"11th",7,"Not-Married","Sales","Own-child","White","Female",30," United-States",0,"cat_1"
"26043",26043,43,"Private",188436,"Prof-school",15,"Not-Married","White-Collar","Not-in-family","White","Male",40," United-States",0,"cat_3"
"26044",26044,42,"Private",134220,"Assoc-voc",11,"Not-Married","White-Collar","Own-child","Amer-Indian-Eskimo","Female",40," United-States",0,"cat_3"
"26045",26045,42,"Private",177989,"HS-grad",9,"Married","Blue-Collar","Husband","White","Male",40," United-States",0,"cat_3"
"26046",26046,32,"Private",164190,"HS-grad",9,"Married","Blue-Collar","Husband","White","Male",30," United-States",0,"cat_2"
"26047",26047,36,"Private",90897,"Assoc-acdm",12,"Not-Married","Other-Occupations","Not-in-family","White","Female",40," United-States",0,"cat_3"
"26048",26048,41,"Other-Govt",33126,"Bachelors",13,"Married","Blue-Collar","Husband","White","Male",40," United-States",1,"cat_3"
"26049",26049,30,"Private",270886,"Some-college",10,"Not-Married","Service","Own-child","White","Female",40," United-States",0,"cat_2"
"26050",26050,21,"Private",216129,"HS-grad",9,"Not-Married","Service","Own-child","White","Male",35," United-States",0,"cat_2"
"26051",26051,33,"Private",189368,"Some-college",10,"Married","Blue-Collar","Husband","Black","Male",40," United-States",1,"cat_2"
"26053",26053,19,"Private",306225,"HS-grad",9,"Not-Married","Blue-Collar","Own-child","White","Male",25," United-States",0,"cat_1"
"26054",26054,35,"Private",330664,"HS-grad",9,"Not-Married","Blue-Collar","Not-in-family","White","Male",40," United-States",0,"cat_3"
"26055",26055,43,"Private",191765,"HS-grad",9,"Not-Married","Other-Occupations","Unmarried","Black","Female",35," United-States",0,"cat_3"
"26056",26056,45,"Private",289353,"HS-grad",9,"Married","Blue-Collar","Husband","Black","Male",24," United-States",0,"cat_3"
"26057",26057,25,"Private",53147,"Bachelors",13,"Not-Married","White-Collar","Own-child","Black","Male",50," United-States",0,"cat_2"
"26058",26058,39,"Self-Employed",122353,"Bachelors",13,"Married","White-Collar","Husband","White","Male",40," United-States",0,"cat_3"
"26059",26059,26,"Private",188767,"HS-grad",9,"Not-Married","Blue-Collar","Not-in-family","White","Male",40," United-States",0,"cat_2"
"26060",26060,60,"Private",239576,"Masters",14,"Married","Blue-Collar","Husband","White","Male",10," United-States",0,"cat_4"
"26061",26061,52,"Other-Govt",155141,"Doctorate",16,"Married","Professional","Wife","White","Female",40," United-States",1,"cat_4"
"26062",26062,22,"Private",64520,"12th",8,"Not-Married","Blue-Collar","Unmarried","White","Male",30," United-States",0,"cat_2"
"26063",26063,23,"Private",478994,"Some-college",10,"Not-Married","Service","Own-child","White","Female",40," United-States",0,"cat_2"
"26064",26064,46,"Private",155654,"HS-grad",9,"Married","Service","Wife","White","Female",40," United-States",0,"cat_4"
"26065",26065,34,"Self-Employed",124052,"Bachelors",13,"Married","Sales","Husband","White","Male",30," United-States",0,"cat_2"
"26066",26066,39,"Private",245053,"Bachelors",13,"Married","Professional","Husband","White","Male",50," United-States",1,"cat_3"
"26067",26067,38,"Private",183585,"HS-grad",9,"Not-Married","Professional","Not-in-family","White","Female",40," United-States",0,"cat_3"
"26068",26068,56,"Self-Employed",323639,"Masters",14,"Married","White-Collar","Husband","White","Male",25," United-States",0,"cat_4"
"26069",26069,55,"Federal-Govt",186791,"HS-grad",9,"Not-Married","Admin","Not-in-family","White","Female",40," United-States",0,"cat_4"
"26070",26070,40,"Private",284303,"Some-college",10,"Married","White-Collar","Wife","White","Female",40," United-States",1,"cat_3"
"26071",26071,23,"Private",186666,"Some-college",10,"Not-Married","Blue-Collar","Not-in-family","White","Male",40," United-States",0,"cat_2"
"26072",26072,39,"Private",200153,"Bachelors",13,"Not-Married","Admin","Not-in-family","White","Male",40," United-States",0,"cat_3"
"26073",26073,24,"Private",180931,"Bachelors",13,"Married","Sales","Husband","Black","Male",30," United-States",0,"cat_2"
"26074",26074,51,"Self-Employed",183173,"HS-grad",9,"Married","Sales","Husband","White","Male",40," United-States",1,"cat_4"
"26075",26075,47,"Self-Employed",120131,"Bachelors",13,"Married","White-Collar","Husband","White","Male",50," Cuba",1,"cat_4"
"26076",26076,25,"Self-Employed",263300,"HS-grad",9,"Not-Married","Blue-Collar","Not-in-family","White","Male",50," United-States",0,"cat_2"
"26077",26077,34,"Private",226443,"Prof-school",15,"Married","Professional","Husband","White","Male",55," United-States",1,"cat_2"
"26078",26078,18,"Private",404868,"11th",7,"Not-Married","Sales","Own-child","Black","Female",20," United-States",0,"cat_1"
"26079",26079,19,"Private",208506,"Some-college",10,"Not-Married","White-Collar","Own-child","White","Female",28," United-States",0,"cat_1"
"26080",26080,32,"Private",46746,"Some-college",10,"Not-Married","Blue-Collar","Unmarried","White","Male",40," United-States",0,"cat_2"
"26081",26081,49,"Private",246183,"HS-grad",9,"Married","Sales","Husband","White","Male",40," United-States",1,"cat_4"
"26083",26083,43,"Private",122749,"HS-grad",9,"Married","Blue-Collar","Husband","White","Male",55," United-States",0,"cat_3"
"26084",26084,71,"Self-Employed",38822,"Masters",14,"Married","White-Collar","Husband","White","Male",40," United-States",1,"cat_5"
"26085",26085,59,"Private",167963,"HS-grad",9,"Not-Married","Admin","Unmarried","White","Male",40," United-States",0,"cat_4"
"26086",26086,32,"Private",273241,"Bachelors",13,"Married","White-Collar","Wife","White","Female",40," United-States",1,"cat_2"
"26087",26087,25,"Private",120238,"Bachelors",13,"Not-Married","White-Collar","Not-in-family","White","Male",40," United-States",0,"cat_2"
"26088",26088,32,"Private",167990,"HS-grad",9,"Married","White-Collar","Husband","White","Male",40," Ireland",0,"cat_2"
"26089",26089,17,"Private",225507,"11th",7,"Not-Married","Blue-Collar","Not-in-family","Black","Female",15," United-States",0,"cat_1"
"26090",26090,57,"Self-Employed",125000,"Prof-school",15,"Married","Professional","Husband","White","Male",35," United-States",1,"cat_4"
"26091",26091,17,"Self-Employed",174120,"12th",8,"Not-Married","Blue-Collar","Own-child","White","Male",15," United-States",0,"cat_1"
"26092",26092,27,"Private",230959,"Bachelors",13,"Not-Married","Other-Occupations","Own-child","Asian-Pac-Islander","Female",40," Philippines",0,"cat_2"
"26093",26093,41,"Other-Govt",132125,"HS-grad",9,"Married","Other-Occupations","Husband","White","Male",40," United-States",0,"cat_3"
"26095",26095,19,"Private",227178,"11th",7,"Not-Married","Sales","Not-in-family","White","Female",25," United-States",0,"cat_1"
"26096",26096,41,"Private",165798,"5th-6th",3,"Not-Married","Service","Unmarried","White","Female",40," Puerto-Rico",0,"cat_3"
"26097",26097,39,"Private",129573,"Bachelors",13,"Not-Married","White-Collar","Not-in-family","White","Male",50," United-States",1,"cat_3"
"26098",26098,30,"Private",224377,"HS-grad",9,"Not-Married","Blue-Collar","Not-in-family","White","Male",40," United-States",0,"cat_2"
"26099",26099,37,"Private",179481,"Bachelors",13,"Married","Blue-Collar","Husband","White","Male",40," United-States",1,"cat_3"
"26100",26100,18,"Private",434268,"11th",7,"Not-Married","Admin","Own-child","White","Female",15," United-States",0,"cat_1"
"26101",26101,40,"Self-Employed",173716,"Bachelors",13,"Married","Sales","Husband","White","Male",45," United-States",1,"cat_3"
"26102",26102,38,"Self-Employed",244803,"Some-college",10,"Married","Sales","Husband","White","Male",60," Cuba",1,"cat_3"
"26103",26103,24,"Private",114230,"HS-grad",9,"Not-Married","Sales","Other-relative","White","Male",40," United-States",0,"cat_2"
"26104",26104,33,"Private",188661,"HS-grad",9,"Married","Blue-Collar","Husband","White","Male",50," United-States",0,"cat_2"
"26105",26105,48,"Private",216093,"Bachelors",13,"Married","Blue-Collar","Husband","White","Male",40," United-States",0,"cat_4"
"26106",26106,51,"Private",124963,"Bachelors",13,"Married","Sales","Husband","White","Male",40," United-States",1,"cat_4"
"26107",26107,48,"Private",85341,"HS-grad",9,"Married","Blue-Collar","Husband","White","Male",40," United-States",0,"cat_4"
"26108",26108,43,"Private",193490,"7th-8th",4,"Married","Blue-Collar","Husband","White","Male",45," United-States",0,"cat_3"
"26109",26109,34,"Private",80058,"Prof-school",15,"Not-Married","White-Collar","Own-child","White","Male",50," United-States",0,"cat_2"
"26110",26110,41,"Private",139907,"Assoc-voc",11,"Not-Married","Blue-Collar","Not-in-family","White","Male",30," United-States",0,"cat_3"
"26111",26111,51,"Self-Employed",54342,"Prof-school",15,"Not-Married","Professional","Not-in-family","White","Male",60," United-States",1,"cat_4"
"26112",26112,25,"Private",188767,"HS-grad",9,"Not-Married","Blue-Collar","Own-child","White","Male",40," United-States",0,"cat_2"
"26113",26113,20,"Private",117222,"HS-grad",9,"Not-Married","Service","Own-child","White","Male",50," United-States",0,"cat_1"
"26114",26114,61,"Self-Employed",171831,"HS-grad",9,"Married","White-Collar","Husband","White","Male",45," United-States",0,"cat_4"
"26115",26115,35,"Private",187119,"Some-college",10,"Not-Married","White-Collar","Not-in-family","White","Female",70," United-States",0,"cat_3"
"26116",26116,42,"Other-Govt",97277,"Masters",14,"Not-Married","Professional","Unmarried","White","Female",40," United-States",0,"cat_3"
"26117",26117,26,"Other-Govt",219760,"HS-grad",9,"Not-Married","Service","Other-relative","White","Male",16," United-States",0,"cat_2"
"26118",26118,46,"Private",63299,"HS-grad",9,"Married","Service","Husband","White","Male",50," United-States",0,"cat_4"
"26119",26119,39,"Other-Govt",171482,"Bachelors",13,"Not-Married","Professional","Not-in-family","White","Male",40," United-States",1,"cat_3"
"26121",26121,29,"Private",210869,"Some-college",10,"Not-Married","Sales","Own-child","Black","Male",80," United-States",0,"cat_2"
"26122",26122,39,"Private",38312,"Some-college",10,"Not-Married","Blue-Collar","Unmarried","White","Male",40," United-States",1,"cat_3"
"26123",26123,47,"Private",119939,"HS-grad",9,"Married","Blue-Collar","Husband","White","Male",40," United-States",1,"cat_4"
"26124",26124,40,"Private",83953,"Some-college",10,"Married","Blue-Collar","Husband","White","Male",50," United-States",1,"cat_3"
"26125",26125,43,"Other-Govt",101383,"HS-grad",9,"Married","Blue-Collar","Husband","White","Male",40," United-States",1,"cat_3"
"26126",26126,32,"Private",204374,"HS-grad",9,"Not-Married","Blue-Collar","Not-in-family","White","Male",40," United-States",0,"cat_2"
"26127",26127,31,"Private",176831,"10th",6,"Not-Married","Sales","Other-relative","White","Female",40," United-States",0,"cat_2"
"26129",26129,44,"Federal-Govt",251305,"Assoc-acdm",12,"Married","Admin","Husband","White","Male",40," United-States",1,"cat_3"
"26130",26130,46,"Other-Govt",200947,"Bachelors",13,"Married","Other-Occupations","Husband","White","Male",40," United-States",1,"cat_4"
"26131",26131,53,"Self-Employed",46704,"Masters",14,"Married","Professional","Husband","White","Male",50," United-States",1,"cat_4"
"26132",26132,43,"Private",119721,"Bachelors",13,"Married","White-Collar","Husband","White","Male",40," United-States",0,"cat_3"
"26133",26133,41,"Other-Govt",58930,"Bachelors",13,"Not-Married","Professional","Not-in-family","White","Female",40," United-States",0,"cat_3"
"26134",26134,35,"Private",247750,"HS-grad",9,"Widowed","Service","Unmarried","Black","Male",40," United-States",0,"cat_3"
"26135",26135,48,"Private",67725,"Bachelors",13,"Married","Sales","Husband","White","Male",45," United-States",0,"cat_4"
"26136",26136,28,"Other-Govt",200775,"Masters",14,"Married","White-Collar","Wife","White","Female",40," United-States",0,"cat_2"
"26137",26137,44,"Private",183542,"Bachelors",13,"Widowed","Professional","Unmarried","White","Female",32," United-States",0,"cat_3"
"26139",26139,51,"Other-Govt",123325,"Prof-school",15,"Widowed","Professional","Not-in-family","White","Female",40," United-States",0,"cat_4"
"26140",26140,28,"Private",269786,"HS-grad",9,"Not-Married","Blue-Collar","Unmarried","White","Male",50," United-States",0,"cat_2"
"26141",26141,36,"Private",51089,"Bachelors",13,"Not-Married","Blue-Collar","Not-in-family","White","Male",60," United-States",0,"cat_3"
"26142",26142,28,"Private",136985,"HS-grad",9,"Married","Service","Husband","White","Male",35," United-States",0,"cat_2"
"26143",26143,21,"Private",129350,"Some-college",10,"Not-Married","Sales","Own-child","White","Male",40," United-States",0,"cat_2"
"26145",26145,36,"Other-Govt",61299,"Some-college",10,"Married","Blue-Collar","Husband","White","Male",40," United-States",0,"cat_3"
"26147",26147,31,"Private",257644,"HS-grad",9,"Not-Married","Professional","Not-in-family","White","Male",43," United-States",0,"cat_2"
"26148",26148,44,"Self-Employed",70884,"HS-grad",9,"Married","Blue-Collar","Husband","White","Male",60," United-States",0,"cat_3"
"26149",26149,49,"Other-Govt",159726,"11th",7,"Not-Married","Blue-Collar","Unmarried","White","Male",40," United-States",0,"cat_4"
